,CarModel,AgeOfCar,Price,OdoMeterReading,Gas Type,NoOfOwners,Brand,Brand Encoded,Broker,Direct Owner,Trustmark Broker,Manual,Automatic
2725,Maruti Ertiga SHVS ZDI,6,0.09684684684684683,-0.04750938775013598,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
2726,Maruti Alto LX BSIII,17,0.015765765765765764,-0.0640192719325717,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2727,Maruti Ertiga SHVS ZDI Plus,6,0.11036036036036034,-0.1332750198666852,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2728,Maruti Wagon R LXI Minor,15,0.010135135135135134,0.08113906042468783,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
2729,Hyundai Creta 1.6 CRDi SX Option,8,0.10472972972972971,-0.1332750198666852,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2730,Hyundai Santro Xing XO,16,0.006756756756756757,-0.1761578359249598,4,2,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2731,Maruti Swift VDI,11,0.025900900900900897,1.9251001509304957,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2732,Hyundai Santro Xing XL eRLX Euro III,18,0.010698085585585585,0.5099672210074339,4,2,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2733,Maruti Swift Dzire VDI,10,0.056869369369369364,-0.6264274045368431,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
2734,Maruti Swift LXi BSIV,15,0.020270270270270268,-0.3476891001580582,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2735,Hyundai Santro Xing XL eRLX Euro III,18,0.014639639639639638,-0.4120133242454701,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2736,Fiat Avventura MULTIJET Emotion,8,0.037162162162162164,-0.2833648760706463,1,2,Fiat,6,0.0,1.0,0.0,0.0,1.0
2737,Maruti Baleno Delta 1.3,5,0.07094594594594594,-1.0981383811778638,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2738,Renault KWID Climber 1.0 AMT BSIV,6,0.037162162162162164,-1.2555611989277897,4,0,Renault,23,1.0,0.0,0.0,1.0,0.0
2739,Hyundai Santro Xing GLS,14,0.013513513513513513,1.153209461881553,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2740,Ford Figo 1.2P Titanium Plus MT,11,0.027027027027027025,-0.5192203643911566,4,0,Ford,8,1.0,0.0,0.0,0.0,1.0
2741,Tata Nano LX SE,11,0.008445945945945946,-0.9742499255855084,4,0,Tata,25,1.0,0.0,0.0,0.0,1.0
2742,Maruti Swift ZXI BSIV,7,0.07319819819819819,-1.2674397389759318,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
2743,Honda City i DTEC VX,9,0.07657657657657657,1.367623542172926,1,0,Honda,9,0.0,1.0,0.0,0.0,1.0
2744,Honda City i-DTEC V,6,0.1154278153153153,-0.8837243008864907,1,0,Honda,9,0.0,1.0,0.0,0.0,1.0
2745,Maruti 800 AC,24,0.003378378378378378,0.7243813012988068,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2746,Datsun GO Plus A,8,0.03322072072072072,-0.4548961403037447,4,2,Datsun,5,0.0,1.0,0.0,0.0,1.0
2747,Maruti Wagon R LXI CNG,7,0.037162162162162164,-0.7765172607408042,0,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2748,Hyundai i20 1.2 Asta Dual Tone,5,0.08108108108108107,-0.8837243008864907,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2749,Mahindra TUV 300 T4,7,0.06869369369369369,-0.3476891001580582,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2750,Mahindra Scorpio VLS AT 2.2 mHAWK,13,0.037162162162162164,2.568342391804615,1,2,Mahindra,17,0.0,1.0,0.0,1.0,0.0
2751,Volkswagen Vento 1.0 TSI Highline Plus,12,0.03209459459459459,-0.2833648760706463,4,2,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
2752,Hyundai Xcent 1.2 VTVT S,4,0.07207207207207206,-1.2696696454109622,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2753,Renault KWID RXT,7,0.02477477477477477,0.08113906042468783,4,2,Renault,23,0.0,1.0,0.0,0.0,1.0
2754,Ford Endeavour 3.2 Titanium AT 4X4,7,0.2342342342342342,0.5422365400912855,1,0,Ford,8,1.0,0.0,0.0,1.0,0.0
2755,Hyundai i20 Active 1.2 SX,5,0.059684684684684686,-0.9909313410321773,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2756,Hyundai Elite i20 Petrol Magna Exective,5,0.059684684684684686,-1.183904013294413,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2757,Chevrolet Beat Diesel LS,12,0.009684684684684685,-0.3476891001580582,1,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2758,Mahindra Bolero Power Plus SLX,6,0.06846846846846846,1.153209461881553,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2759,Tata Manza Aqua Quadrajet BS IV,13,0.016328828828828825,0.2955531407160608,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2760,Hyundai Elantra CRDi (Leather Option),17,0.011824324324324323,1.153209461881553,1,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2761,Hyundai Santro Xing XL eRLX Euro III,17,0.009009009009009009,-0.5621031804494312,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2762,Toyota Innova 2.5 VX (Diesel) 8 Seater,10,0.1019144144144144,0.18834610057037432,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
2763,Chevrolet Beat Diesel LS,10,0.012387387387387387,0.5935887123210694,1,2,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2764,Hyundai i20 Magna 1.2,7,0.0653153153153153,-0.8837243008864907,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2765,Maruti Swift Dzire VDI,11,0.021959459459459457,0.2955531407160608,1,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
2766,Mahindra Thar CRDe,6,0.08783783783783783,-0.8622828928573534,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2767,Mahindra Xylo D4 BSIV,10,0.025900900900900897,2.8685221042125373,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2768,Hyundai i20 1.2 Sportz,12,0.022522522522522518,-0.1761578359249598,4,2,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2769,Maruti Alto 800 LXI,9,0.021396396396396393,-0.9909313410321773,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2770,Maruti Ciaz VDi Plus,8,0.056869369369369364,0.7243813012988068,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2771,Mahindra Bolero SLX 2WD BSIII,12,0.041666666666666664,1.796451702755672,1,1,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2772,Chevrolet Cruze LTZ AT,8,0.07094594594594594,-0.3476891001580582,1,0,Chevrolet,3,0.0,1.0,0.0,1.0,0.0
2773,Renault Duster 85PS Diesel RxL,10,0.04842342342342342,-1.398318093585786,1,2,Renault,23,1.0,0.0,0.0,0.0,1.0
2774,Maruti Ignis 1.3 Delta,5,0.06418918918918919,-0.8547784000471553,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
2775,Ford Fiesta Classic 1.4 SXI Duratorq,17,0.010135135135135134,1.153209461881553,1,4,Ford,8,0.0,1.0,0.0,0.0,1.0
2776,Hyundai EON Magna Plus,10,0.011824324324324323,2.975729144358224,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2777,Maruti Swift Dzire VDI,8,0.07094594594594594,-0.3476891001580582,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2778,Maruti Zen Estilo VXI BSIV,13,0.012387387387387387,-0.3476891001580582,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2779,Renault Fluence 1.5,11,0.03153153153153153,0.5099672210074339,1,0,Renault,23,0.0,1.0,0.0,0.0,1.0
2780,Maruti Vitara Brezza VDi,5,0.08783783783783783,-0.6693102205951177,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2781,Toyota Innova 2.5 G (Diesel) 8 Seater,7,0.10923423423423421,1.7106860706391227,1,0,Toyota,26,1.0,0.0,0.0,0.0,1.0
2782,Maruti Wagon R LXI,18,0.006756756756756757,-0.5621031804494312,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2783,Maruti Swift Dzire VDI,6,0.06644144144144143,-0.5621031804494312,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2784,Maruti Alto LX,17,0.007882882882882882,-0.1332750198666852,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2785,Mahindra Scorpio VLX 2WD AIRBAG BSIV,9,0.0653153153153153,0.7243813012988068,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2786,Tata Indica GLS BS IV,15,0.00563063063063063,-0.1332750198666852,4,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2787,Hyundai i20 1.2 Asta,5,0.07657657657657657,-1.2053454213235502,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2788,Maruti Baleno Zeta 1.2,6,0.07094594594594594,-0.35124837389089497,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
2789,Toyota Innova 2.5 VX (Diesel) 7 Seater,11,0.07995495495495494,0.9387953815901798,1,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
2790,Toyota Fortuner 4x2 AT,6,0.29054054054054057,-0.4085398161447499,1,0,Toyota,26,0.0,0.0,1.0,1.0,0.0
2791,Ford Fiesta 1.4 ZXi TDCi ABS,14,0.014639639639639638,0.9387953815901798,1,2,Ford,8,0.0,1.0,0.0,0.0,1.0
2792,Maruti Ertiga VDI,8,0.08367117117117116,-0.03805372680928643,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
2793,Maruti Swift VXi BSIV,15,0.014639639639639638,0.7243813012988068,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2794,Chevrolet Beat Diesel LT,12,0.012387387387387387,0.2955531407160608,1,2,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2795,Tata Indigo CR4,12,0.014639639639639638,0.08113906042468783,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
2796,Hyundai i10 Magna,11,0.02477477477477477,-0.5621031804494312,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2797,Hyundai i20 Active 1.2 SX,7,0.07094594594594594,-0.8622828928573534,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2798,Hyundai Santro GS,18,0.006756756756756757,-0.20660463532633475,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2799,Hyundai Santro Xing GL,15,0.014076576576576577,0.016814836337275922,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2800,Ford Endeavour 3.2 Titanium AT 4X4,7,0.20045045045045043,1.2818579100563767,1,0,Ford,8,1.0,0.0,0.0,1.0,0.0
2801,Maruti Celerio VXI AT,6,0.04842342342342342,-0.3476891001580582,4,0,Maruti,18,0.0,1.0,0.0,1.0,0.0
2802,Maruti Zen LXI,17,0.006756756756756757,0.08113906042468783,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2803,Hyundai Creta 1.6 VTVT AT SX Plus,5,0.16385135135135134,-1.1688950276740169,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
2804,Hyundai Elantra CRDi SX,9,0.07094594594594594,-0.7765172607408042,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2805,Maruti Alto STD,15,0.006756756756756757,0.7243813012988068,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2806,Skoda Laura Elegance 1.9 TDI  AT,13,0.04279279279279279,1.367623542172926,1,2,Skoda,24,0.0,1.0,0.0,1.0,0.0
2807,Tata Hexa XM,5,0.14189189189189189,-1.0552555651195892,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2808,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,6,0.0822072072072072,-1.0326563210568784,4,0,Ford,8,1.0,0.0,0.0,0.0,1.0
2809,Maruti Alto LXi BSIII,15,0.009572072072072071,-0.7765172607408042,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2810,Tata Indica DLS,18,0.00563063063063063,1.153209461881553,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2811,Maruti Swift 1.3 VXI ABS,8,0.051238738738738736,-0.8923008640981457,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
2812,Maruti Baleno Sigma 1.2,8,0.05405405405405405,-1.2053454213235502,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2813,Maruti Swift Dzire VDI,10,0.038288288288288286,0.5101816350877252,1,2,Maruti,18,1.0,0.0,0.0,0.0,1.0
2814,Mahindra Bolero Power Plus SLX,7,0.06306306306306306,0.6171742611531204,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2815,Maruti Baleno Alpha 1.3,7,0.06644144144144143,0.7243813012988068,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2816,Ford Figo Diesel Titanium,11,0.03153153153153153,-0.053941810158877175,1,0,Ford,8,0.0,1.0,0.0,0.0,1.0
2817,Maruti Swift Dzire 1.2 Vxi BSIV,11,0.04222972972972973,-0.3691305081871955,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2818,Ford Figo Diesel Celebration Edition,10,0.019144144144144143,1.153209461881553,1,0,Ford,8,0.0,1.0,0.0,0.0,1.0
2819,Hyundai Grand i10 CRDi Asta Option,8,0.04842342342342342,-0.3476891001580582,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2820,Mahindra Bolero Power Plus Plus AC BSIV PS,8,0.030968468468468468,0.5099672210074339,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2821,Tata Tiago NRG Petrol,4,0.06249999999999999,-1.2482282373818248,4,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2822,Tata Hexa XT,4,0.12162162162162161,-0.5621031804494312,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2823,Maruti Wagon R LXI,14,0.018018018018018014,-0.7684767327298777,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
2824,Maruti Swift LDI,11,0.04279279279279279,0.08113906042468783,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2825,Hyundai Santro Xing GLS,13,0.01126126126126126,0.5099672210074339,4,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2826,Hyundai Verna SX,16,0.015202702702702702,-0.02606797972099868,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2827,Hyundai i20 Active 1.2 S,6,0.0653153153153153,-1.2053454213235502,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2828,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,5,0.10472972972972971,-1.0981383811778638,1,0,Maruti,18,0.0,1.0,0.0,1.0,0.0
2829,Hyundai EON Sportz,11,0.014639639639639638,0.2955531407160608,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2830,Mahindra Bolero DI DX 8 Seater,19,0.023648536036036033,2.1823970472801433,1,1,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2831,Chevrolet Beat Diesel,11,0.015765765765765764,0.9387953815901798,1,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2832,Tata Indica Vista Quadrajet LS,9,0.011824324324324323,2.139514231221869,1,1,Tata,25,0.0,1.0,0.0,0.0,1.0
2833,Maruti Swift VDI,11,0.023085585585585582,4.944543553817698,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2834,Maruti S-Cross Zeta DDiS 200 SH,8,0.0822072072072072,-0.43401220888336495,1,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
2835,Hyundai EON Magna Plus,8,0.025337837837837836,-0.7336344446825296,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2836,Hyundai Santro Asta,5,0.05574324324324324,-1.0766969731487264,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2837,Hyundai i20 Active 1.4 SX,7,0.07094594594594594,0.7243813012988068,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2838,Maruti Ritz LXI,14,0.03153153153153153,-1.0981383811778638,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2839,Maruti Ertiga VXI,8,0.06813063063063061,-1.164220800723665,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
2840,Toyota Etios GD SP,12,0.022522522522522518,0.9387953815901798,1,4,Toyota,26,0.0,1.0,0.0,0.0,1.0
2841,Maruti Swift Dzire VDI,11,0.04842342342342342,0.2955531407160608,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2842,Hyundai Grand i10 Magna AT,6,0.05630630630630631,-1.1944103032286901,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
2843,Nissan Micra Diesel XV Premium,10,0.021396396396396393,-1.1245113130537026,1,0,Nissan,21,0.0,1.0,0.0,0.0,1.0
2844,Maruti S-Cross Zeta DDiS 200 SH,8,0.0822072072072072,-0.43401220888336495,1,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
2845,Tata Nano LX SE,11,0.0016891891891891888,-0.6693102205951177,4,4,Tata,25,0.0,1.0,0.0,0.0,1.0
2846,Tata Indica Vista Aqua TDI BSIII,15,0.006756756756756757,0.5099672210074339,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2847,Audi Q3 2.0 TDI Quattro Premium Plus,8,0.1948198198198198,1.3170861434482493,1,0,Audi,1,1.0,0.0,0.0,1.0,0.0
2848,Ford Endeavour 3.2 Titanium AT 4X4,4,0.3581081081081081,-0.9909313410321773,1,0,Ford,8,0.0,1.0,0.0,1.0,0.0
2849,Toyota Innova 2.5 G (Diesel) 7 Seater,8,0.12443693693693691,-0.02606797972099868,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
2850,Maruti Swift VXI BSIII,12,0.025900900900900897,0.08113906042468783,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2851,Maruti Swift Dzire ZXI Plus,4,0.08896396396396396,-1.0981383811778638,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2852,Mahindra Marazzo M4,5,0.10472972972972971,-1.0981383811778638,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2853,Datsun RediGO T Option,6,0.020270270270270268,-0.7765172607408042,4,0,Datsun,5,0.0,1.0,0.0,0.0,1.0
2854,Renault Duster 85PS Diesel RxL,10,0.04842342342342342,-1.398318093585786,1,2,Renault,23,1.0,0.0,0.0,0.0,1.0
2855,Maruti 800 AC Uniq,14,0.010135135135135134,-0.7765172607408042,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2856,Renault Duster 85PS Diesel RxL Optional,10,0.0653153153153153,1.153209461881553,1,0,Renault,23,0.0,1.0,0.0,0.0,1.0
2857,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,13,0.04279279279279279,1.153209461881553,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
2858,Maruti Alto K10 LXI,9,0.020382770270270266,-0.5621031804494312,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2859,Maruti Swift ZXI BSIV,7,0.07319819819819819,-1.2674397389759318,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
2860,Maruti SX4 Vxi BSIV,11,0.023085585585585582,0.9387953815901798,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2861,Maruti Swift Dzire VDI,8,0.05743243243243243,0.7243813012988068,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2862,Hyundai i20 Asta Option 1.4 CRDi,7,0.0822072072072072,0.2955531407160608,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2863,Chevrolet Spark 1.0 LT,11,0.011824324324324323,-0.8194000767990788,4,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2864,Hyundai Grand i10 1.2 Kappa Magna AT,6,0.059684684684684686,-0.9932898959153823,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
2865,Audi Q5 2.0 TDI,11,0.14977477477477477,0.5099672210074339,1,2,Audi,1,0.0,1.0,0.0,1.0,0.0
2866,Maruti SX4 Celebration Petrol,11,0.022522522522522518,0.5099672210074339,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2867,Maruti Swift VDI BSIV,13,0.033783783783783786,0.9387953815901798,1,1,Maruti,18,0.0,1.0,0.0,0.0,1.0
2868,Renault Duster 85PS Diesel RxL,10,0.04842342342342342,-1.398318093585786,1,2,Renault,23,1.0,0.0,0.0,0.0,1.0
2869,Maruti Alto LX,12,0.010698085585585585,-0.1332750198666852,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
2870,Maruti Grand Vitara MT,16,0.05168918918918919,1.6892446626099855,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
2871,Hyundai Grand i10 1.2 Kappa Asta,4,0.05405405405405405,-1.0981383811778638,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2872,Maruti Alto LX,15,0.005067567567567568,1.582037622464299,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2873,Tata Tiago 1.05 Revotorq XM,6,0.027027027027027025,-0.3476891001580582,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2874,Skoda Octavia Elegance 2.0 TDI AT,10,0.09909909909909909,-0.3691305081871955,1,2,Skoda,24,1.0,0.0,0.0,1.0,0.0
2875,Renault KWID 1.0 RXT Optional,5,0.039414414414414414,-1.2053454213235502,4,0,Renault,23,1.0,0.0,0.0,0.0,1.0
2876,Maruti Swift Dzire VDi,14,0.02815315315315315,2.654108023921164,1,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
2877,Maruti 800 AC,11,0.018018018018018014,1.153209461881553,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2878,Tata Indigo CS Emax CNG GLX,9,0.01858108108108108,0.12402187648296242,0,0,Tata,25,1.0,0.0,0.0,0.0,1.0
2879,Honda Brio S Option AT,11,0.02984234234234234,0.18834610057037432,4,2,Honda,9,0.0,1.0,0.0,1.0,0.0
2880,Skoda Fabia 1.2L Diesel Ambiente,13,0.018018018018018014,0.44564299692002196,1,2,Skoda,24,1.0,0.0,0.0,0.0,1.0
2881,Maruti Alto 800 VXI,6,0.014639639639639638,-0.3476891001580582,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2882,Hyundai Verna 1.6 SX,11,0.041666666666666664,0.42420158889088466,1,2,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2883,Ford Figo Petrol Titanium,13,0.028716216216216214,0.08113906042468783,4,0,Ford,8,0.0,1.0,0.0,0.0,1.0
2884,Maruti 800 AC,17,0.009009009009009009,-0.261923468041509,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2885,Chevrolet Spark 1.0 LS,14,0.01689189189189189,-0.45918442190957215,4,2,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2886,Maruti Zen Estilo VXI BSIII,16,0.007882882882882882,0.5099672210074339,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2887,Honda Amaze S i-Dtech,10,0.03322072072072072,1.3222535227832715,1,0,Honda,9,1.0,0.0,0.0,0.0,1.0
2888,Maruti Alto 800 VXI,7,0.022522522522522518,-0.1332750198666852,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2889,Mahindra Scorpio S2 7 Seater,8,0.0822072072072072,1.153209461881553,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2890,Hyundai Santro Xing XG,18,0.00563063063063063,0.04897694838098187,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2891,Maruti Alto K10 VXI Airbag,8,0.028716216216216214,-0.7765172607408042,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2892,Honda Mobilio S i DTEC,7,0.07432432432432431,-0.3476891001580582,1,0,Honda,9,0.0,1.0,0.0,0.0,1.0
2893,Maruti Wagon R VXI BS IV,9,0.027027027027027025,-0.6049859965077058,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2894,Hyundai Verna CRDi 1.6 SX,6,0.09909909909909909,-0.3476891001580582,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2895,Volkswagen Polo 1.2 MPI Highline,9,0.04560810810810811,-0.5621031804494312,4,0,Volkswagen,27,0.0,1.0,0.0,0.0,1.0
2896,Hyundai Verna CRDi 1.6 EX,5,0.09909909909909909,-0.905165708915628,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2897,Toyota Etios Liva VX,11,0.02804054054054054,0.08113906042468783,4,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
2898,Mahindra Xylo D4,6,0.0822072072072072,0.2955531407160608,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2899,Maruti Alto 800 LXI,10,0.008198198198198198,-0.8837243008864907,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2900,Maruti Wagon R LXI,22,0.00563063063063063,1.088885237794141,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2901,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,17,0.023648536036036033,5.012662907126267,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
2902,Hyundai Santa Fe 4X4,12,0.08783783783783783,3.2973502647952833,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2903,Hyundai i20 Asta 1.4 CRDi,7,0.07432432432432431,-0.9909313410321773,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2904,Maruti Ertiga ZDI,11,0.06024774774774774,0.9387953815901798,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
2905,Chevrolet Beat LT,10,0.020270270270270268,-0.3476891001580582,4,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
2906,Maruti Baleno Alpha 1.2,5,0.07545045045045044,-0.5621031804494312,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
2907,Mahindra Scorpio SLE BSIV,14,0.04504504504504504,0.7243813012988068,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2908,Honda Brio S MT,10,0.030968468468468468,-0.19003042691981162,4,0,Honda,9,0.0,0.0,1.0,0.0,1.0
2909,Hyundai Grand i10 Sportz,8,0.04279279279279279,-0.09703904029744315,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
2910,Mahindra Scorpio VLX 2WD AIRBAG BSIV,11,0.059684684684684686,1.153209461881553,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
2911,Hyundai Grand i10 1.2 Kappa Asta,6,0.059684684684684686,-1.3357735063647924,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2912,Fiat Grande Punto EVO 1.3 Active,9,0.02815315315315315,1.153209461881553,1,2,Fiat,6,0.0,1.0,0.0,0.0,1.0
2913,Tata Manza ELAN Quadrajet BS IV,12,0.018018018018018014,0.2955531407160608,1,4,Tata,25,0.0,1.0,0.0,0.0,1.0
2914,Hyundai Santro Xing GLS,13,0.01689189189189189,-0.3476891001580582,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
2915,Tata Tigor 1.2 Revotron XT,5,0.056869369369369364,-1.0981383811778638,4,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2916,Tata Nano Lx,12,0.01126126126126126,-0.9909313410321773,4,0,Tata,25,0.0,1.0,0.0,0.0,1.0
2917,Hyundai Sonata 2.4L AT,17,0.028716216216216214,0.2955531407160608,4,1,Hyundai,10,0.0,1.0,0.0,1.0,0.0
2918,Honda Amaze S i-Vtech,8,0.04842342342342342,-0.49366220602042493,4,0,Honda,9,1.0,0.0,0.0,0.0,1.0
